region,YEAR.x,STATE_CODE.x,DD,T_YEAR,YEAR.y,STATE_CODE.y,race,MEM_,OSS_,pct_
kentucky,2022,KY,0,2023,2014,KY,AI,1315,85,6.46387815475464
kentucky,2022,KY,0,2023,2014,KY,AS,10360,155,1.49613904953003
kentucky,2022,KY,0,2023,2014,KY,BL,73445,9575,13.0369663238525
kentucky,2022,KY,0,2023,2014,KY,HI,35760,1550,4.33445167541504
kentucky,2022,KY,0,2023,2014,KY,HP,925,30,3.24324321746826
kentucky,2022,KY,0,2023,2014,KY,MR,19960,1725,8.64228439331055
kentucky,2022,KY,0,2023,2014,KY,WH,544675,23285,4.27502632141113
kentucky,2022,KY,0,2023,2014,KY,total,686435,36410,5.30421686172485
kentucky,2022,KY,0,2023,2016,KY,AI,1290,70,5.42635679244995
kentucky,2022,KY,0,2023,2016,KY,AS,11435,185,1.61783993244171
kentucky,2022,KY,0,2023,2016,KY,BL,73140,10440,14.2739953994751
kentucky,2022,KY,0,2023,2016,KY,HI,41255,1880,4.55702352523804
kentucky,2022,KY,0,2023,2016,KY,HP,965,40,4.1450777053833
kentucky,2022,KY,0,2023,2016,KY,MR,23700,2015,8.50210952758789
kentucky,2022,KY,0,2023,2016,KY,WH,537895,21880,4.06770849227905
kentucky,2022,KY,0,2023,2016,KY,total,689685,36515,5.29444599151611
kentucky,2022,KY,0,2023,2018,KY,AI,840,35,4.16666650772095
kentucky,2022,KY,0,2023,2018,KY,AS,12170,130,1.06820046901703
kentucky,2022,KY,0,2023,2018,KY,BL,72035,10420,14.4651908874512
kentucky,2022,KY,0,2023,2018,KY,HI,45935,1945,4.23424386978149
kentucky,2022,KY,0,2023,2018,KY,HP,840,35,4.16666650772095
kentucky,2022,KY,0,2023,2018,KY,MR,26860,1915,7.12956047058106
kentucky,2022,KY,0,2023,2018,KY,WH,520835,22155,4.253746509552
kentucky,2022,KY,0,2023,2018,KY,total,679515,36630,5.39060926437378
kentucky,2022,KY,0,2023,2020,KY,AI,875,10,1.14285719394684
kentucky,2022,KY,0,2023,2020,KY,AS,12695,20,0.157542333006859
kentucky,2022,KY,0,2023,2020,KY,BL,70130,805,1.1478682756424
kentucky,2022,KY,0,2023,2020,KY,HI,51770,400,0.772648274898529
kentucky,2022,KY,0,2023,2020,KY,HP,890,15,1.68539321422577
kentucky,2022,KY,0,2023,2020,KY,MR,30745,460,1.49617826938629
kentucky,2022,KY,0,2023,2020,KY,WH,492585,4775,0.969375848770142
kentucky,2022,KY,0,2023,2020,KY,total,659695,6480,0.982272088527679
louisiana,2022,LA,0,2023,1972,LA,AI,605,10,1.65289258956909
louisiana,2022,LA,0,2023,1972,LA,AS,685,10,1.45985400676727
louisiana,2022,LA,0,2023,1972,LA,BL,342665,40155,11.7184419631958
louisiana,2022,LA,0,2023,1972,LA,HI,4820,255,5.29045629501343
louisiana,2022,LA,0,2023,1972,LA,HP,0,0,
louisiana,2022,LA,0,2023,1972,LA,MR,0,0,
louisiana,2022,LA,0,2023,1972,LA,WH,494355,32170,6.50746917724609
louisiana,2022,LA,0,2023,1972,LA,total,843125,72600,8.61082267761231
louisiana,2022,LA,0,2023,1974,LA,AI,2780,55,1.97841727733612
louisiana,2022,LA,0,2023,1974,LA,AS,835,20,2.39520955085754
louisiana,2022,LA,0,2023,1974,LA,BL,339435,43125,12.7049360275269
louisiana,2022,LA,0,2023,1974,LA,HI,5125,360,7.02439022064209
louisiana,2022,LA,0,2023,1974,LA,HP,0,0,
louisiana,2022,LA,0,2023,1974,LA,MR,0,0,
louisiana,2022,LA,0,2023,1974,LA,WH,489865,34805,7.10501861572266
louisiana,2022,LA,0,2023,1974,LA,total,838035,78365,9.35104179382324
louisiana,2022,LA,0,2023,1976,LA,AI,4105,150,3.65408039093018
louisiana,2022,LA,0,2023,1976,LA,AS,3150,20,0.634920656681061
louisiana,2022,LA,0,2023,1976,LA,BL,336070,38490,11.4529714584351
louisiana,2022,LA,0,2023,1976,LA,HI,6450,320,4.96124029159546
louisiana,2022,LA,0,2023,1976,LA,HP,0,0,
louisiana,2022,LA,0,2023,1976,LA,MR,0,0,
louisiana,2022,LA,0,2023,1976,LA,WH,484280,28830,5.95316743850708
louisiana,2022,LA,0,2023,1976,LA,total,834055,67805,8.12955951690674
louisiana,2022,LA,0,2023,1978,LA,AI,3775,115,3.04635763168335
louisiana,2022,LA,0,2023,1978,LA,AS,3845,90,2.34070229530334
louisiana,2022,LA,0,2023,1978,LA,BL,330830,34220,10.3436813354492
louisiana,2022,LA,0,2023,1978,LA,HI,6160,430,6.98051929473877
louisiana,2022,LA,0,2023,1978,LA,HP,0,0,
louisiana,2022,LA,0,2023,1978,LA,MR,0,0,
louisiana,2022,LA,0,2023,1978,LA,WH,472620,29290,6.19736766815186
louisiana,2022,LA,0,2023,1978,LA,total,817230,64140,7.84846353530884
louisiana,2022,LA,0,2023,1980,LA,AI,2895,110,3.79965448379517
louisiana,2022,LA,0,2023,1980,LA,AS,5915,130,2.19780230522156
louisiana,2022,LA,0,2023,1980,LA,BL,298740,30995,10.3752422332764
louisiana,2022,LA,0,2023,1980,LA,HI,5620,325,5.7829179763794
louisiana,2022,LA,0,2023,1980,LA,HP,0,0,
louisiana,2022,LA,0,2023,1980,LA,MR,0,0,
louisiana,2022,LA,0,2023,1980,LA,WH,408570,27785,6.80054807662964
louisiana,2022,LA,0,2023,1980,LA,total,721740,59350,8.22318267822266
louisiana,2022,LA,0,2023,1982,LA,AI,2900,105,3.62068963050842
louisiana,2022,LA,0,2023,1982,LA,AS,7535,155,2.05706691741943
louisiana,2022,LA,0,2023,1982,LA,BL,316150,29785,9.42116069793701
louisiana,2022,LA,0,2023,1982,LA,HI,6505,330,5.07302093505859
louisiana,2022,LA,0,2023,1982,LA,HP,0,0,
louisiana,2022,LA,0,2023,1982,LA,MR,0,0,
louisiana,2022,LA,0,2023,1982,LA,WH,419765,24560,5.85089254379273
louisiana,2022,LA,0,2023,1982,LA,total,752855,54930,7.29622554779053
louisiana,2022,LA,0,2023,1984,LA,AI,555,25,4.50450468063355
louisiana,2022,LA,0,2023,1984,LA,AS,7180,120,1.67130923271179
louisiana,2022,LA,0,2023,1984,LA,BL,240315,26225,10.9127607345581
louisiana,2022,LA,0,2023,1984,LA,HI,5310,410,7.72128057479858
louisiana,2022,LA,0,2023,1984,LA,HP,0,0,
louisiana,2022,LA,0,2023,1984,LA,MR,0,0,
louisiana,2022,LA,0,2023,1984,LA,WH,270610,17335,6.40589761734009
louisiana,2022,LA,0,2023,1984,LA,total,523965,44115,8.41945552825928
louisiana,2022,LA,0,2023,1986,LA,AI,2565,200,7.79727077484131
louisiana,2022,LA,0,2023,1986,LA,AS,7970,155,1.94479298591614
louisiana,2022,LA,0,2023,1986,LA,BL,242365,26275,10.8410863876343
louisiana,2022,LA,0,2023,1986,LA,HI,5875,330,5.61702108383179
louisiana,2022,LA,0,2023,1986,LA,HP,0,0,
louisiana,2022,LA,0,2023,1986,LA,MR,0,0,
louisiana,2022,LA,0,2023,1986,LA,WH,310625,20235,6.51428556442261
louisiana,2022,LA,0,2023,1986,LA,total,569400,47195,8.28854942321777
louisiana,2022,LA,0,2023,1988,LA,AI,2100,230,10.9523811340332
louisiana,2022,LA,0,2023,1988,LA,AS,7710,240,3.11284041404724
louisiana,2022,LA,0,2023,1988,LA,BL,266450,31550,11.8408708572388
louisiana,2022,LA,0,2023,1988,LA,HI,5920,680,11.4864864349365
louisiana,2022,LA,0,2023,1988,LA,HP,0,0,
louisiana,2022,LA,0,2023,1988,LA,MR,0,0,
louisiana,2022,LA,0,2023,1988,LA,WH,300820,21025,6.98922920227051
louisiana,2022,LA,0,2023,1988,LA,total,583005,53725,9.21518707275391
louisiana,2022,LA,0,2023,1990,LA,AI,1165,55,4.72103023529053
louisiana,2022,LA,0,2023,1990,LA,AS,7780,240,3.08483290672302
louisiana,2022,LA,0,2023,1990,LA,BL,282255,35125,12.4444208145142
louisiana,2022,LA,0,2023,1990,LA,HI,6290,540,8.58505535125732
louisiana,2022,LA,0,2023,1990,LA,HP,0,0,
louisiana,2022,LA,0,2023,1990,LA,MR,0,0,
louisiana,2022,LA,0,2023,1990,LA,WH,308920,22250,7.20251178741455
louisiana,2022,LA,0,2023,1990,LA,total,606410,58210,9.59911632537842
louisiana,2022,LA,0,2023,1992,LA,AI,3145,250,7.94912576675415
louisiana,2022,LA,0,2023,1992,LA,AS,8725,360,4.12607431411743
louisiana,2022,LA,0,2023,1992,LA,BL,274520,41730,15.201078414917
louisiana,2022,LA,0,2023,1992,LA,HI,7540,695,9.21750640869141
louisiana,2022,LA,0,2023,1992,LA,HP,0,0,
louisiana,2022,LA,0,2023,1992,LA,MR,0,0,
louisiana,2022,LA,0,2023,1992,LA,WH,311015,22750,7.31475973129273
louisiana,2022,LA,0,2023,1992,LA,total,604940,65785,10.8746318817139
louisiana,2022,LA,0,2023,1994,LA,AI,2585,410,15.8607349395752
louisiana,2022,LA,0,2023,1994,LA,AS,8475,370,4.36578178405762
louisiana,2022,LA,0,2023,1994,LA,BL,291385,50685,17.3945121765137
louisiana,2022,LA,0,2023,1994,LA,HI,7365,860,11.6768503189087
louisiana,2022,LA,0,2023,1994,LA,HP,0,0,
louisiana,2022,LA,0,2023,1994,LA,MR,0,0,
louisiana,2022,LA,0,2023,1994,LA,WH,320285,25715,8.02878665924072
louisiana,2022,LA,0,2023,1994,LA,total,630095,78040,12.3854341506958
louisiana,2022,LA,0,2023,1996,LA,AI,3325,1525,45.8646621704102
louisiana,2022,LA,0,2023,1996,LA,AS,5880,395,6.71768712997437
louisiana,2022,LA,0,2023,1996,LA,BL,193955,38000,19.5921726226807
louisiana,2022,LA,0,2023,1996,LA,HI,6640,895,13.4789152145386
louisiana,2022,LA,0,2023,1996,LA,HP,0,0,
louisiana,2022,LA,0,2023,1996,LA,MR,0,0,
louisiana,2022,LA,0,2023,1996,LA,WH,243660,23055,9.46195507049561
louisiana,2022,LA,0,2023,1996,LA,total,453455,63870,14.0851907730103
louisiana,2022,LA,0,2023,1998,LA,AI,1280,100,7.8125
louisiana,2022,LA,0,2023,1998,LA,AS,8325,375,4.50450468063355
louisiana,2022,LA,0,2023,1998,LA,BL,286850,50595,17.6381378173828
louisiana,2022,LA,0,2023,1998,LA,HI,8555,705,8.24079513549805
louisiana,2022,LA,0,2023,1998,LA,HP,0,0,
louisiana,2022,LA,0,2023,1998,LA,MR,0,0,
louisiana,2022,LA,0,2023,1998,LA,WH,308050,26520,8.60899162292481
louisiana,2022,LA,0,2023,1998,LA,total,613060,78295,12.7711811065674
louisiana,2022,LA,0,2023,2000,LA,AI,4380,770,17.5799083709717
louisiana,2022,LA,0,2023,2000,LA,AS,9140,280,3.06345725059509
louisiana,2022,LA,0,2023,2000,LA,BL,337980,52280,15.4683704376221
louisiana,2022,LA,0,2023,2000,LA,HI,10195,670,6.57184886932373
louisiana,2022,LA,0,2023,2000,LA,HP,0,0,
louisiana,2022,LA,0,2023,2000,LA,MR,0,0,
louisiana,2022,LA,0,2023,2000,LA,WH,355940,24475,6.87615871429443
louisiana,2022,LA,0,2023,2000,LA,total,717630,78475,10.9353008270264
louisiana,2022,LA,0,2023,2002,LA,AI,4840,405,8.36776828765869
louisiana,2022,LA,0,2023,2002,LA,AS,9295,425,4.57235050201416
louisiana,2022,LA,0,2023,2002,LA,BL,340305,54460,16.0032920837402
louisiana,2022,LA,0,2023,2002,LA,HI,12095,695,5.74617624282837
louisiana,2022,LA,0,2023,2002,LA,HP,0,0,
louisiana,2022,LA,0,2023,2002,LA,MR,0,0,
louisiana,2022,LA,0,2023,2002,LA,WH,346490,25215,7.27726650238037
louisiana,2022,LA,0,2023,2002,LA,total,713015,81195,11.3875589370728
louisiana,2022,LA,0,2023,2004,LA,AI,4765,460,9.65372467041016
louisiana,2022,LA,0,2023,2004,LA,AS,8685,310,3.5693724155426
louisiana,2022,LA,0,2023,2004,LA,BL,283110,52515,18.5493278503418
louisiana,2022,LA,0,2023,2004,LA,HI,12240,795,6.49509811401367
louisiana,2022,LA,0,2023,2004,LA,HP,0,0,
louisiana,2022,LA,0,2023,2004,LA,MR,0,0,
louisiana,2022,LA,0,2023,2004,LA,WH,255115,18230,7.14579677581787
louisiana,2022,LA,0,2023,2004,LA,total,563910,72305,12.8220815658569
louisiana,2022,LA,0,2023,2006,LA,AI,4810,360,7.48440742492676
louisiana,2022,LA,0,2023,2006,LA,AS,8180,250,3.05623483657837
louisiana,2022,LA,0,2023,2006,LA,BL,268655,43050,16.0242691040039
louisiana,2022,LA,0,2023,2006,LA,HI,14220,715,5.02812957763672
louisiana,2022,LA,0,2023,2006,LA,HP,0,0,
louisiana,2022,LA,0,2023,2006,LA,MR,0,0,
louisiana,2022,LA,0,2023,2006,LA,WH,283940,20995,7.39416790008545
louisiana,2022,LA,0,2023,2006,LA,total,579805,65370,11.2744798660278
louisiana,2022,LA,0,2023,2010,LA,AI,4900,415,8.46938800811768
louisiana,2022,LA,0,2023,2010,LA,AS,9430,260,2.75715804100037
louisiana,2022,LA,0,2023,2010,LA,BL,295445,45285,15.3277263641357
louisiana,2022,LA,0,2023,2010,LA,HI,20700,1310,6.32850217819214
louisiana,2022,LA,0,2023,2010,LA,HP,0,0,
louisiana,2022,LA,0,2023,2010,LA,MR,0,0,
louisiana,2022,LA,0,2023,2010,LA,WH,327900,23050,7.02958202362061
louisiana,2022,LA,0,2023,2010,LA,total,658375,70320,10.6808433532715
louisiana,2022,LA,0,2023,2012,LA,AI,5955,665,11.1670866012573
louisiana,2022,LA,0,2023,2012,LA,AS,10680,335,3.13670420646668
louisiana,2022,LA,0,2023,2012,LA,BL,310810,42905,13.804253578186
louisiana,2022,LA,0,2023,2012,LA,HI,27480,1895,6.89592409133911
louisiana,2022,LA,0,2023,2012,LA,HP,565,40,7.07964611053467
louisiana,2022,LA,0,2023,2012,LA,MR,8090,800,9.88875198364258
louisiana,2022,LA,0,2023,2012,LA,WH,329250,19225,5.83902788162231
louisiana,2022,LA,0,2023,2012,LA,total,692830,65865,9.5066614151001
louisiana,2022,LA,0,2023,2014,LA,AI,5690,485,8.52372550964356
louisiana,2022,LA,0,2023,2014,LA,AS,11045,305,2.76143050193787
louisiana,2022,LA,0,2023,2014,LA,BL,313175,38185,12.1928634643555
louisiana,2022,LA,0,2023,2014,LA,HI,34280,1965,5.73220539093018
louisiana,2022,LA,0,2023,2014,LA,HP,695,45,6.47482013702393
louisiana,2022,LA,0,2023,2014,LA,MR,11995,1095,9.12880325317383
louisiana,2022,LA,0,2023,2014,LA,WH,333535,16175,4.8495659828186
louisiana,2022,LA,0,2023,2014,LA,total,710415,58255,8.20013618469238
louisiana,2022,LA,0,2023,2016,LA,AI,5505,530,9.62761116027832
louisiana,2022,LA,0,2023,2016,LA,AS,11505,340,2.95523691177368
louisiana,2022,LA,0,2023,2016,LA,BL,318435,41015,12.8801794052124
louisiana,2022,LA,0,2023,2016,LA,HI,42825,2425,5.66258049011231
louisiana,2022,LA,0,2023,2016,LA,HP,825,40,4.84848499298096
louisiana,2022,LA,0,2023,2016,LA,MR,14935,1450,9.70873832702637
louisiana,2022,LA,0,2023,2016,LA,WH,329745,16790,5.09181356430054
louisiana,2022,LA,0,2023,2016,LA,total,723780,62600,8.64903736114502
louisiana,2022,LA,0,2023,2018,LA,AI,4685,340,7.25720405578613
louisiana,2022,LA,0,2023,2018,LA,AS,11400,205,1.79824566841126
louisiana,2022,LA,0,2023,2018,LA,BL,311400,38575,12.3876047134399
louisiana,2022,LA,0,2023,2018,LA,HI,49000,2335,4.76530599594116
louisiana,2022,LA,0,2023,2018,LA,HP,520,25,4.807692527771
louisiana,2022,LA,0,2023,2018,LA,MR,18715,1085,5.79748868942261
louisiana,2022,LA,0,2023,2018,LA,WH,320190,15330,4.78778219223023
louisiana,2022,LA,0,2023,2018,LA,total,715910,57890,8.08621215820313
louisiana,2022,LA,0,2023,2020,LA,AI,3760,145,3.85638308525085
louisiana,2022,LA,0,2023,2020,LA,AS,11250,110,0.977777779102325
louisiana,2022,LA,0,2023,2020,LA,BL,293370,14990,5.10958862304688
louisiana,2022,LA,0,2023,2020,LA,HI,58645,1505,2.5662887096405
louisiana,2022,LA,0,2023,2020,LA,HP,1370,25,1.82481753826141
louisiana,2022,LA,0,2023,2020,LA,MR,21505,820,3.81306672096252
louisiana,2022,LA,0,2023,2020,LA,WH,300285,8635,2.87560153007507
louisiana,2022,LA,0,2023,2020,LA,total,690190,26235,3.80112719535828
maine,2022,ME,1,1975,1974,ME,AI,45,0,
maine,2022,ME,1,1975,1974,ME,AS,40,0,
maine,2022,ME,1,1975,1974,ME,BL,55,0,
maine,2022,ME,1,1975,1974,ME,HI,15,0,
maine,2022,ME,1,1975,1974,ME,HP,0,0,
maine,2022,ME,1,1975,1974,ME,MR,0,0,
maine,2022,ME,1,1975,1974,ME,WH,15515,380,2.44924259185791
maine,2022,ME,1,1975,1974,ME,total,15670,385,2.4569239616394
maine,2022,ME,1,1975,1976,ME,AI,735,10,1.36054420471191
maine,2022,ME,1,1975,1976,ME,AS,545,0,
maine,2022,ME,1,1975,1976,ME,BL,640,5,0.78125
maine,2022,ME,1,1975,1976,ME,HI,255,5,1.96078431606293
maine,2022,ME,1,1975,1976,ME,HP,0,0,
maine,2022,ME,1,1975,1976,ME,MR,0,0,
maine,2022,ME,1,1975,1976,ME,WH,234780,3055,1.3012181520462
maine,2022,ME,1,1975,1976,ME,total,236955,3075,1.2977147102356
maine,2022,ME,1,1975,1978,ME,AI,335,20,5.97014904022217
maine,2022,ME,1,1975,1978,ME,AS,420,0,
maine,2022,ME,1,1975,1978,ME,BL,520,15,2.88461542129517
maine,2022,ME,1,1975,1978,ME,HI,190,0,
maine,2022,ME,1,1975,1978,ME,HP,0,0,
maine,2022,ME,1,1975,1978,ME,MR,0,0,
maine,2022,ME,1,1975,1978,ME,WH,135530,4540,3.34981179237366
maine,2022,ME,1,1975,1978,ME,total,137000,4580,3.34306573867798
maine,2022,ME,1,1975,1980,ME,AI,180,15,8.3333330154419
maine,2022,ME,1,1975,1980,ME,AS,385,0,
maine,2022,ME,1,1975,1980,ME,BL,360,15,4.16666650772095
maine,2022,ME,1,1975,1980,ME,HI,150,5,3.33333325386047
maine,2022,ME,1,1975,1980,ME,HP,0,0,
maine,2022,ME,1,1975,1980,ME,MR,0,0,
maine,2022,ME,1,1975,1980,ME,WH,86415,2840,3.28646636009216
maine,2022,ME,1,1975,1980,ME,total,87490,2875,3.28608989715576
maine,2022,ME,1,1975,1982,ME,AI,95,0,
maine,2022,ME,1,1975,1982,ME,AS,85,5,5.88235282897949
maine,2022,ME,1,1975,1982,ME,BL,40,0,
maine,2022,ME,1,1975,1982,ME,HI,35,0,
maine,2022,ME,1,1975,1982,ME,HP,0,0,
maine,2022,ME,1,1975,1982,ME,MR,0,0,
maine,2022,ME,1,1975,1982,ME,WH,20235,730,3.60761046409607
maine,2022,ME,1,1975,1982,ME,total,20490,740,3.61151790618897
maine,2022,ME,1,1975,1984,ME,AI,165,5,3.03030300140381
maine,2022,ME,1,1975,1984,ME,AS,790,5,0.632911384105682
maine,2022,ME,1,1975,1984,ME,BL,440,25,5.68181800842285
maine,2022,ME,1,1975,1984,ME,HI,210,5,2.38095235824585
maine,2022,ME,1,1975,1984,ME,HP,0,0,
maine,2022,ME,1,1975,1984,ME,MR,0,0,
maine,2022,ME,1,1975,1984,ME,WH,99005,3735,3.77253675460815
maine,2022,ME,1,1975,1984,ME,total,100610,3775,3.75211215019226
maine,2022,ME,1,1975,1986,ME,AI,185,10,5.40540552139282
maine,2022,ME,1,1975,1986,ME,AS,1005,15,1.49253726005554
maine,2022,ME,1,1975,1986,ME,BL,645,20,3.10077524185181
maine,2022,ME,1,1975,1986,ME,HI,265,5,1.88679242134094
maine,2022,ME,1,1975,1986,ME,HP,0,0,
maine,2022,ME,1,1975,1986,ME,MR,0,0,
maine,2022,ME,1,1975,1986,ME,WH,100510,3750,3.73097205162048
maine,2022,ME,1,1975,1986,ME,total,102610,3800,3.70334267616272
maine,2022,ME,1,1975,1988,ME,AI,180,10,5.55555534362793
maine,2022,ME,1,1975,1988,ME,AS,795,15,1.88679242134094
maine,2022,ME,1,1975,1988,ME,BL,650,20,3.07692313194275
maine,2022,ME,1,1975,1988,ME,HI,305,10,3.27868843078613
maine,2022,ME,1,1975,1988,ME,HP,0,0,
maine,2022,ME,1,1975,1988,ME,MR,0,0,
maine,2022,ME,1,1975,1988,ME,WH,93980,3130,3.33049583435059
maine,2022,ME,1,1975,1988,ME,total,95910,3180,3.31560850143433
maine,2022,ME,1,1975,1990,ME,AI,115,5,4.34782600402832
maine,2022,ME,1,1975,1990,ME,AS,570,5,0.877192974090576
maine,2022,ME,1,1975,1990,ME,BL,345,10,2.89855074882507
maine,2022,ME,1,1975,1990,ME,HI,165,0,
maine,2022,ME,1,1975,1990,ME,HP,0,0,
maine,2022,ME,1,1975,1990,ME,MR,0,0,
maine,2022,ME,1,1975,1990,ME,WH,34455,810,2.35089254379272
maine,2022,ME,1,1975,1990,ME,total,35645,835,2.34254455566406
maine,2022,ME,1,1975,1992,ME,AI,750,60,8
maine,2022,ME,1,1975,1992,ME,AS,1235,20,1.61943316459656
maine,2022,ME,1,1975,1992,ME,BL,845,65,7.692307472229
maine,2022,ME,1,1975,1992,ME,HI,415,20,4.81927728652954
maine,2022,ME,1,1975,1992,ME,HP,0,0,
maine,2022,ME,1,1975,1992,ME,MR,0,0,
maine,2022,ME,1,1975,1992,ME,WH,118655,3115,2.62525820732117
maine,2022,ME,1,1975,1992,ME,total,121900,3275,2.6866283416748
maine,2022,ME,1,1975,1994,ME,AI,120,60,50
maine,2022,ME,1,1975,1994,ME,AS,300,5,1.66666662693024
maine,2022,ME,1,1975,1994,ME,BL,175,5,2.85714292526245
maine,2022,ME,1,1975,1994,ME,HI,105,5,4.7619047164917
maine,2022,ME,1,1975,1994,ME,HP,0,0,
maine,2022,ME,1,1975,1994,ME,MR,0,0,
maine,2022,ME,1,1975,1994,ME,WH,36025,1390,3.8584315776825
maine,2022,ME,1,1975,1994,ME,total,36720,1470,4.00326776504517
maine,2022,ME,1,1975,1996,ME,AI,350,120,34.2857131958008
maine,2022,ME,1,1975,1996,ME,AS,1360,50,3.67647051811218
maine,2022,ME,1,1975,1996,ME,BL,1365,70,5.12820529937744
maine,2022,ME,1,1975,1996,ME,HI,585,30,5.12820529937744
maine,2022,ME,1,1975,1996,ME,HP,0,0,
maine,2022,ME,1,1975,1996,ME,MR,0,0,
maine,2022,ME,1,1975,1996,ME,WH,102870,5450,5.29794883728027
maine,2022,ME,1,1975,1996,ME,total,106535,5725,5.37382078170776
maine,2022,ME,1,1975,1998,ME,AI,565,130,23.0088500976563
maine,2022,ME,1,1975,1998,ME,AS,1660,65,3.91566276550293
maine,2022,ME,1,1975,1998,ME,BL,1665,120,7.20720720291138
maine,2022,ME,1,1975,1998,ME,HI,765,40,5.22875833511353
maine,2022,ME,1,1975,1998,ME,HP,0,0,
maine,2022,ME,1,1975,1998,ME,MR,0,0,
maine,2022,ME,1,1975,1998,ME,WH,140450,7670,5.46101808547974
maine,2022,ME,1,1975,1998,ME,total,145105,8025,5.53047800064087
maine,2022,ME,1,1975,2000,ME,AI,1070,235,21.9626159667969
maine,2022,ME,1,1975,2000,ME,AS,2185,50,2.28832960128784
maine,2022,ME,1,1975,2000,ME,BL,2460,150,6.09756088256836
maine,2022,ME,1,1975,2000,ME,HI,1225,65,5.30612230300903
maine,2022,ME,1,1975,2000,ME,HP,0,0,
maine,2022,ME,1,1975,2000,ME,MR,0,0,
maine,2022,ME,1,1975,2000,ME,WH,196720,9750,4.95628309249878
maine,2022,ME,1,1975,2000,ME,total,203665,10250,5.03277444839478
maine,2022,ME,1,1975,2002,ME,AI,680,120,17.6470584869385
maine,2022,ME,1,1975,2002,ME,AS,1825,55,3.01369857788086
maine,2022,ME,1,1975,2002,ME,BL,2590,215,8.30115795135498
maine,2022,ME,1,1975,2002,ME,HI,1070,40,3.7383177280426
maine,2022,ME,1,1975,2002,ME,HP,0,0,
maine,2022,ME,1,1975,2002,ME,MR,0,0,
maine,2022,ME,1,1975,2002,ME,WH,130970,6905,5.27219963073731
maine,2022,ME,1,1975,2002,ME,total,137130,7330,5.34529256820679
maine,2022,ME,1,1975,2004,ME,AI,635,40,6.29921245574951
maine,2022,ME,1,1975,2004,ME,AS,1785,50,2.80112051963806
maine,2022,ME,1,1975,2004,ME,BL,2855,290,10.157618522644
maine,2022,ME,1,1975,2004,ME,HI,1085,50,4.60829496383667
maine,2022,ME,1,1975,2004,ME,HP,0,0,
maine,2022,ME,1,1975,2004,ME,MR,0,0,
maine,2022,ME,1,1975,2004,ME,WH,102685,5095,4.96177625656128
maine,2022,ME,1,1975,2004,ME,total,109050,5525,5.06648349761963
maine,2022,ME,1,1975,2006,ME,AI,480,40,8.3333330154419
maine,2022,ME,1,1975,2006,ME,AS,2195,80,3.64464688301086
maine,2022,ME,1,1975,2006,ME,BL,3935,390,9.91105461120605
maine,2022,ME,1,1975,2006,ME,HI,1510,95,6.29139089584351
maine,2022,ME,1,1975,2006,ME,HP,0,0,
maine,2022,ME,1,1975,2006,ME,MR,0,0,
maine,2022,ME,1,1975,2006,ME,WH,119765,5650,4.71757173538208
maine,2022,ME,1,1975,2006,ME,total,127885,6260,4.89502286911011
maine,2022,ME,1,1975,2010,ME,AI,775,80,10.3225803375244
maine,2022,ME,1,1975,2010,ME,AS,2550,60,2.35294127464294
maine,2022,ME,1,1975,2010,ME,BL,4795,515,10.7403545379639
maine,2022,ME,1,1975,2010,ME,HI,1585,95,5.99369096755981
maine,2022,ME,1,1975,2010,ME,HP,0,0,
maine,2022,ME,1,1975,2010,ME,MR,0,0,
maine,2022,ME,1,1975,2010,ME,WH,136040,6255,4.59791231155396
maine,2022,ME,1,1975,2010,ME,total,145745,7000,4.80290937423706
maine,2022,ME,1,1975,2012,ME,AI,1480,105,7.09459447860718
maine,2022,ME,1,1975,2012,ME,AS,3035,70,2.30642509460449
maine,2022,ME,1,1975,2012,ME,BL,5755,585,10.1650733947754
maine,2022,ME,1,1975,2012,ME,HI,3015,240,7.96019887924194
maine,2022,ME,1,1975,2012,ME,HP,335,10,2.98507452011108
maine,2022,ME,1,1975,2012,ME,MR,2100,145,6.90476179122925
maine,2022,ME,1,1975,2012,ME,WH,166035,6830,4.11359071731567
maine,2022,ME,1,1975,2012,ME,total,181755,7980,4.39052581787109
maine,2022,ME,1,1975,2014,ME,AI,1340,60,4.47761201858521
maine,2022,ME,1,1975,2014,ME,AS,2840,50,1.76056337356567
maine,2022,ME,1,1975,2014,ME,BL,5920,465,7.85472965240479
maine,2022,ME,1,1975,2014,ME,HI,3190,225,7.05329132080078
maine,2022,ME,1,1975,2014,ME,HP,305,5,1.63934421539307
maine,2022,ME,1,1975,2014,ME,MR,2955,125,4.23011827468872
maine,2022,ME,1,1975,2014,ME,WH,158810,5550,3.49474215507507
maine,2022,ME,1,1975,2014,ME,total,175355,6480,3.69536089897156
maine,2022,ME,1,1975,2016,ME,AI,1440,115,7.98611116409302
maine,2022,ME,1,1975,2016,ME,AS,2835,55,1.94003522396088
maine,2022,ME,1,1975,2016,ME,BL,6260,525,8.38658142089844
maine,2022,ME,1,1975,2016,ME,HI,3625,195,5.379310131073
maine,2022,ME,1,1975,2016,ME,HP,270,5,1.85185182094574
maine,2022,ME,1,1975,2016,ME,MR,3725,205,5.50335550308228
maine,2022,ME,1,1975,2016,ME,WH,160305,5705,3.55884099006653
maine,2022,ME,1,1975,2016,ME,total,178460,6805,3.81317949295044
maine,2022,ME,1,1975,2018,ME,AI,1220,60,4.9180326461792
